IPAddress,RemoteLogName,UserID,Day,Month,Year,HH,RequestType,API,StatusCode,Bytes,Refferer,UserAgent,ResponseTime,Browser,Os,Device
58.167.28.228,-,-,27,12,2037,12,PUT,/usr/register,200,5034,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3401,Safari,iOS,Mobile
170.90.104.229,-,-,27,12,2037,12,POST,/usr/register,403,4882,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2978,Chrome,Windows,Others
230.112.127.236,-,-,27,12,2037,12,PUT,/usr/admin/developer,403,4978,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2198,Chrome,Windows,Others
177.206.163.17,-,-,27,12,2037,12,DELETE,/usr/admin/developer,303,5046,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",830,Safari,iOS,Mobile
132.222.111.157,-,-,27,12,2037,12,GET,/usr/login,304,4947,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1959,Chrome,Linux,Mobile
135.247.122.198,-,-,27,12,2037,12,POST,/usr/admin/developer,500,4988,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4548,Chrome,Linux,Mobile
102.164.106.125,-,-,27,12,2037,12,GET,/usr/admin/developer,403,5013,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",3197,Safari,Mac OS,Others
126.56.132.149,-,-,27,12,2037,12,POST,/usr/admin,200,4937,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",1205,Opera,Linux,Mobile
253.109.115.127,-,-,27,12,2037,12,PUT,/usr/login,303,4977,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3318,Safari,iOS,Mobile
221.167.115.9,-,-,27,12,2037,12,PUT,/usr/admin/developer,304,4859,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",3328,Chrome,Linux,Mobile
166.76.74.234,-,-,27,12,2037,12,DELETE,/usr/register,500,5014,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",3908,Chrome,Windows,Others
183.26.222.176,-,-,27,12,2037,12,DELETE,/usr/admin,500,5010,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,868,Mozilla,Windows,Others
41.71.102.153,-,-,27,12,2037,12,POST,/usr/admin/developer,403,5045,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",416,Opera,Linux,Mobile
194.240.119.98,-,-,27,12,2037,12,DELETE,/usr/admin,404,5057,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",92,Chrome,Windows,Others
170.44.247.184,-,-,27,12,2037,12,PUT,/usr/login,404,4942,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",4664,Opera,Windows,Others
124.221.153.77,-,-,27,12,2037,12,GET,/usr/login,404,5060,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",2879,Opera,Windows,Others
81.46.94.97,-,-,27,12,2037,12,POST,/usr/admin/developer,200,4862,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",2325,Opera,Windows,Others
122.171.159.199,-,-,27,12,2037,12,PUT,/usr/admin,200,4951,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3831,Others,Linux,Mobile
178.251.230.199,-,-,27,12,2037,12,DELETE,/usr/admin,304,5037,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",104,Safari,Mac OS,Others
46.116.128.79,-,-,27,12,2037,12,PUT,/usr/admin/developer,304,4962,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3694,Others,Windows,Others
124.127.234.161,-,-,27,12,2037,12,GET,/usr/login,303,4915,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1161,Others,Windows,Others
30.29.87.207,-,-,27,12,2037,12,PUT,/usr,304,4965,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",4119,Safari,iOS,Mobile
215.98.146.220,-,-,27,12,2037,12,PUT,/usr,403,5041,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4051,Others,Windows,Others
44.89.165.117,-,-,27,12,2037,12,POST,/usr/admin/developer,403,5005,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",4195,Opera,Linux,Mobile
168.156.190.41,-,-,27,12,2037,12,POST,/usr/login,200,5075,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",3346,Others,Linux,Mobile
124.130.99.216,-,-,27,12,2037,12,PUT,/usr/login,500,5011,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",4084,Safari,Mac OS,Others
60.247.92.186,-,-,27,12,2037,12,DELETE,/usr/admin/developer,304,5069,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4584,Others,Windows,Others
101.238.90.21,-,-,27,12,2037,12,PUT,/usr/register,403,5025,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",908,Opera,Windows,Others
177.192.8.104,-,-,27,12,2037,12,PUT,/usr/register,304,4974,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2454,Others,Windows,Others
31.61.243.203,-,-,27,12,2037,12,PUT,/usr/login,304,5016,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",648,Chrome,Windows,Others
186.37.80.168,-,-,27,12,2037,12,POST,/usr,502,4974,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3208,Safari,iOS,Mobile
207.201.130.0,-,-,27,12,2037,12,GET,/usr/admin/developer,303,5010,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",3662,Chrome,Windows,Others
30.4.128.202,-,-,27,12,2037,12,DELETE,/usr/login,304,5029,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2573,Chrome,Windows,Others
38.190.252.86,-,-,27,12,2037,12,DELETE,/usr,404,4997,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1165,Safari,Mac OS,Others
183.133.232.202,-,-,27,12,2037,12,POST,/usr/login,200,5070,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4352,Mozilla,Linux,Mobile
138.206.127.175,-,-,27,12,2037,12,GET,/usr/admin,303,5002,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",378,Others,Linux,Mobile
213.201.56.147,-,-,27,12,2037,12,PUT,/usr/register,200,5136,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",2989,Others,Linux,Mobile
25.65.37.96,-,-,27,12,2037,12,DELETE,/usr/admin/developer,303,5009,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1278,Others,Linux,Mobile
58.179.65.18,-,-,27,12,2037,12,DELETE,/usr/login,502,5053,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2417,Chrome,Windows,Others
4.145.82.133,-,-,27,12,2037,12,PUT,/usr/login,502,5049,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",4825,Safari,iOS,Mobile
50.131.50.208,-,-,27,12,2037,12,DELETE,/usr/register,200,4928,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,1054,Mozilla,Linux,Mobile
108.87.228.70,-,-,27,12,2037,12,PUT,/usr,303,5051,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",4562,Others,Windows,Others
45.10.32.108,-,-,27,12,2037,12,DELETE,/usr/register,303,4981,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3094,Opera,Linux,Mobile
229.4.127.184,-,-,27,12,2037,12,POST,/usr/register,200,4927,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",982,Opera,Windows,Others
118.251.83.185,-,-,27,12,2037,12,DELETE,/usr/admin,404,4969,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",2515,Others,Linux,Mobile
127.46.140.48,-,-,27,12,2037,12,POST,/usr/admin/developer,303,5025,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3937,Opera,Linux,Mobile
0.189.196.89,-,-,27,12,2037,12,GET,/usr/login,303,5076,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",4801,Opera,Windows,Others
105.122.33.14,-,-,27,12,2037,12,POST,/usr/admin/developer,404,4931,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",3651,Safari,iOS,Mobile
87.32.193.211,-,-,27,12,2037,12,PUT,/usr/login,303,4944,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,4038,Mozilla,Windows,Others
147.93.140.143,-,-,27,12,2037,12,PUT,/usr/login,200,5030,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,3142,Mozilla,Windows,Others
87.167.2.128,-,-,27,12,2037,12,POST,/usr/login,500,5015,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1578,Others,Windows,Others
173.93.156.156,-,-,27,12,2037,12,GET,/usr/login,403,4972,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1197,Others,Windows,Others
235.244.187.98,-,-,27,12,2037,12,POST,/usr/register,304,5037,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,4236,Mozilla,Windows,Others
235.120.153.125,-,-,27,12,2037,12,GET,/usr/login,303,5029,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",2155,Chrome,Windows,Others
81.157.204.36,-,-,27,12,2037,12,GET,/usr/admin,403,5008,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",312,Safari,iOS,Mobile
180.166.67.219,-,-,27,12,2037,12,PUT,/usr/register,403,4984,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",3242,Safari,Mac OS,Others
103.67.105.77,-,-,27,12,2037,12,GET,/usr/register,200,4969,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",311,Chrome,Windows,Others
107.108.217.227,-,-,27,12,2037,12,DELETE,/usr/admin/developer,303,4962,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1025,Opera,Windows,Others
153.243.138.152,-,-,27,12,2037,12,DELETE,/usr/admin/developer,502,4989,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",3325,Opera,Linux,Mobile
157.129.221.162,-,-,27,12,2037,12,PUT,/usr/admin/developer,502,4975,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",2616,Others,Linux,Mobile
181.61.99.203,-,-,27,12,2037,12,PUT,/usr/admin,200,4986,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",1445,Chrome,Windows,Others
149.77.250.176,-,-,27,12,2037,12,GET,/usr,403,4992,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",2721,Others,Windows,Others
29.48.81.106,-,-,27,12,2037,12,DELETE,/usr/register,403,4969,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1462,Mozilla,Windows,Others
157.199.238.102,-,-,27,12,2037,12,POST,/usr,500,4961,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,3053,Mozilla,Linux,Mobile
191.186.30.17,-,-,27,12,2037,12,DELETE,/usr/admin,502,4939,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",4714,Opera,Linux,Mobile
71.103.228.78,-,-,27,12,2037,12,GET,/usr/admin/developer,303,4993,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",409,Opera,Windows,Others
135.24.8.27,-,-,27,12,2037,12,DELETE,/usr/admin,304,5026,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",4854,Opera,Linux,Mobile
24.231.132.221,-,-,27,12,2037,12,GET,/usr/register,303,5061,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",2133,Safari,iOS,Mobile
55.188.17.26,-,-,27,12,2037,12,PUT,/usr/login,500,5034,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",4640,Opera,Windows,Others
25.88.37.204,-,-,27,12,2037,12,GET,/usr,304,4972,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1690,Safari,Mac OS,Others
152.203.13.188,-,-,27,12,2037,12,PUT,/usr/register,500,4952,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",3017,Chrome,Windows,Others
72.166.136.24,-,-,27,12,2037,12,DELETE,/usr/login,200,5001,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Mobile Safari/537.36 OPR/61.2.3076.56749",4311,Opera,Linux,Mobile
118.138.143.11,-,-,27,12,2037,12,DELETE,/usr,502,4967,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4672,Chrome,Linux,Mobile
4.9.185.72,-,-,27,12,2037,12,POST,/usr/admin,304,5043,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",1012,Others,Windows,Others
11.101.229.152,-,-,27,12,2037,12,DELETE,/usr/admin/developer,304,5009,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4942,Chrome,Linux,Mobile
104.38.227.125,-,-,27,12,2037,12,POST,/usr/login,404,4984,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1855,Chrome,Linux,Mobile
231.251.254.165,-,-,27,12,2037,12,POST,/usr/register,404,4966,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2630,Mozilla,Linux,Mobile
91.252.47.223,-,-,27,12,2037,12,DELETE,/usr/register,304,4965,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,2980,Mozilla,Linux,Mobile
36.19.81.105,-,-,27,12,2037,12,PUT,/usr/admin/developer,403,5019,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",3694,Chrome,Linux,Mobile
163.108.154.65,-,-,27,12,2037,12,PUT,/usr/admin/developer,502,4950,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,2386,Mozilla,Windows,Others
163.142.118.89,-,-,27,12,2037,12,DELETE,/usr/login,500,4914,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4380.0 Safari/537.36 Edg/89.0.759.0",3553,Others,Windows,Others
192.248.80.172,-,-,27,12,2037,12,PUT,/usr/register,303,5017,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1990,Opera,Windows,Others
77.242.103.198,-,-,27,12,2037,12,GET,/usr/register,303,5025,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",4306,Chrome,Linux,Mobile
150.138.95.161,-,-,27,12,2037,12,GET,/usr,303,4937,-,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/7046A194A",1710,Safari,Mac OS,Others
101.72.200.173,-,-,27,12,2037,12,DELETE,/usr/login,403,4999,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,4874,Mozilla,Windows,Others
187.129.254.204,-,-,27,12,2037,12,DELETE,/usr/admin,303,5102,-,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1578,Safari,iOS,Mobile
26.185.248.53,-,-,27,12,2037,12,GET,/usr/admin/developer,304,5008,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",2418,Others,Linux,Mobile
240.246.250.227,-,-,27,12,2037,12,PUT,/usr/register,403,5002,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1800,Chrome,Linux,Mobile
109.46.5.142,-,-,27,12,2037,12,PUT,/usr,403,4926,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36 OPR/73.0.3856.329",1352,Opera,Windows,Others
133.236.2.80,-,-,27,12,2037,12,POST,/usr/login,403,5025,-,Mozilla/5.0 (Android 10; Mobile; rv:84.0) Gecko/84.0 Firefox/84.0,4210,Mozilla,Linux,Mobile
155.83.88.190,-,-,27,12,2037,12,POST,/usr,403,4929,-,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/77.0.3865.116 Mobile Safari/537.36 EdgA/45.12.4.5121",1031,Others,Linux,Mobile
175.213.6.54,-,-,27,12,2037,12,GET,/usr,200,4954,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",3722,Chrome,Windows,Others
75.1.6.183,-,-,27,12,2037,12,DELETE,/usr/admin,303,4971,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (Linux; Android 10; ONEPLUS A6000) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1817,Chrome,Linux,Mobile
230.229.77.156,-,-,27,12,2037,12,GET,/usr/register,500,5029,http://www.lewis.com/main/list/explore/category.html,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:84.0) Gecko/20100101 Firefox/84.0,1245,Mozilla,Windows,Others
90.105.144.206,-,-,27,12,2037,12,PUT,/usr/admin/developer,304,5012,http://www.lewis.com/main/list/explore/category.html,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.1.2 Mobile/15E148 Safari/604.1",1755,Safari,iOS,Mobile
123.118.141.209,-,-,27,12,2037,12,DELETE,/usr/admin,404,5040,-,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Safari/537.36",1779,Chrome,Windows,Others
